site_no,station_name,latitude,longitude,start_year,end_year,total_measurements
342718119533801,004N029W02M001S,34.45499435,-119.894862,1964.0,1964.0,2
342719119474101,004N028W03J003S,34.4552743,-119.7956947,1955.0,1963.0,101
342719119474102,004N028W03J004S,34.4552743,-119.7956947,1955.0,1959.0,5
342721119545701,004N029W04J003S,34.45582718,-119.9168067,1976.0,1976.0,1
342721119545901,004N029W04J001S,34.45582717,-119.9173622,1964.0,1964.0,2
342722119495801,004N028W05K005S,34.4561068,-119.8337506,1976.0,1977.0,2
342724119495701,004N028W05K002S,34.45666235,-119.8334728,1941.0,1955.0,3
342724119495901,004N028W05K003S,34.45666234,-119.8340284,1941.0,1958.0,60
342724119532901,004N029W02M002S,34.45666104,-119.892362,1964.0,1964.0,2
342724119545901,004N029W04J002S,34.45666048,-119.9173622,1977.0,1977.0,1
342725119341801,004N026W02K001S,34.456939,-119.5726276,1976.0,1977.0,2
342726119335201,004N026W01M001S,34.45721665,-119.565405,1976.0,1977.0,2
342726119405301,004N027W02L001S,34.4572186,-119.6823568,1977.0,1978.0,2
342727119404201,004N027W02G001S,34.4574963,-119.679301,1978.0,1978.0,1
342727119454201,004N028W01G001S,34.45749725,-119.762639,1941.0,1941.0,2
342727119454202,004N028W01G002S,34.45749725,-119.762639,1941.0,1941.0,2
342727119483201,004N028W03E008S,34.4574962,-119.8098615,1941.0,1951.0,31
342727119503701,004N028W06J001S,34.4574954,-119.844584,1941.0,1941.0,1
342727119545301,004N029W04H002S,34.45749384,-119.9156956,1977.0,1977.0,2
342727119545701,004N029W04H001S,34.4574938,-119.9168067,1976.0,1976.0,1
342728119522801,004N029W01F001S,34.4577725,-119.8754176,1941.0,1941.0,2
342729119491201,004N028W04F003S,34.4580515,-119.8209727,1948.0,1963.0,42
342731119453101,004N028W01H001S,34.4586084,-119.7595835,1941.0,1941.0,1
342732119483101,004N028W03E003S,34.45888507,-119.8095838,1941.0,1959.0,12
342732119483103,004N028W03E005S,34.45888507,-119.8095838,1951.0,1951.0,2
342732119490601,004N028W04F002S,34.45888485,-119.819306,1946.0,1946.0,1
342732119491201,004N028W04F004S,34.4588848,-119.8209728,1948.0,1960.0,75
342732119500301,004N028W05F001S,34.4588845,-119.8351395,1941.0,1955.0,3
342732119523101,004N029W01E001S,34.45888358,-119.8762509,1948.0,1979.0,122
342732119583101,004N030W01G001S,34.45888134,-119.9762516,1970.0,2018.0,112
342733119490201,004N028W04F001S,34.45916265,-119.818195,1946.0,1956.0,7
342734119473901,004N028W03H001S,34.45944094,-119.7951393,1941.0,1956.0,5
342734119482901,004N028W03E001S,34.4594406,-119.8090283,1946.0,1978.0,85
342734119483001,004N028W03E002S,34.4594406,-119.809306,1941.0,1967.0,291
342735119483301,004N028W03E007S,34.45971838,-119.8101394,1937.0,1946.0,4
342735119483401,004N028W04H001S,34.45971837,-119.8104172,1955.0,1959.0,5
342736119434201,004N027W05G001S,34.4599971,-119.7293043,1976.0,1976.0,2
342736119454601,004N028W01E001S,34.45999719,-119.7637502,1955.0,1956.0,13
342736119472501,004N028W02E001S,34.45999658,-119.7912504,1955.0,1958.0,37
342736119483201,004N028W03E006S,34.45999616,-119.8098616,1946.0,1946.0,1
342737119541701,004N029W03C001S,34.46027178,-119.9056956,1951.0,1966.0,2
342738119454201,004N028W01H002S,34.46055277,-119.762639,1941.0,1941.0,1
342738119465001,004N028W02G001S,34.46055234,-119.781528,1970.0,1978.0,73
342738119485201,004N028W04G001S,34.46055158,-119.8154172,1956.0,1956.0,2
342738119500801,004N028W05C002S,34.4605511,-119.8365285,1941.0,1942.0,3
342738119523401,004N029W01E002S,34.46055019,-119.8770843,1954.0,1955.0,16
342740120044701,004N031W01F001S,34.461102,-120.0806994,1964.0,1964.0,2
342741119525001,004N029W02A001S,34.4613834,-119.8815288,1941.0,1955.0,3
342742119463001,004N028W02A001S,34.46166356,-119.7759726,1941.0,1959.0,8
342742119471301,004N028W02D001S,34.46166329,-119.787917,1941.0,1941.0,2
342742119471302,004N028W02D002S,34.46166329,-119.787917,1951.0,1951.0,1
342742119471303,004N028W02D003S,34.46166329,-119.787917,1951.0,1951.0,1
342742119581601,004N030W01B001S,34.46165914,-119.972085,1948.0,1948.0,1
342743119501101,004N028W05C001S,34.46193995,-119.8373619,1941.0,1944.0,49
342743119581301,004N030W01B003S,34.4619369,-119.9712516,1975.0,1975.0,1
342745119402801,004N027W02A001S,34.46249617,-119.675412,1977.0,1978.0,2
342745119495801,004N028W05B001S,34.46249558,-119.8337507,1941.0,1941.0,3
342745119581601,004N030W01B002S,34.46249245,-119.972085,1962.0,1970.0,81
342746119451101,004N027W06C001S,34.46277515,-119.754028,1977.0,1977.0,2
342747119450401,004N027W06C002S,34.46305297,-119.7520835,1977.0,1977.0,2
342747119462901,004N028W02A002S,34.46305244,-119.7756948,1941.0,1951.0,4
342747119500701,004N028W05C006S,34.46305107,-119.8362508,1974.0,1974.0,1
342747119501501,004N028W05D001S,34.463051,-119.838473,1941.0,1943.0,45
342747119503401,004N028W06A001S,34.4630509,-119.8437508,1977.0,1977.0,1
342747119523301,004N029W01D001S,34.46305015,-119.8768066,1941.0,1941.0,2
342747119533301,004N029W02D001S,34.46304977,-119.8934734,1953.0,1966.0,4
342748119482601,004N028W03D002S,34.46332948,-119.808195,1955.0,1978.0,78
342749119443101,004N027W06A001S,34.4636084,-119.7429164,1975.0,1976.0,3
342750119464301,004N028W02A003S,34.46388567,-119.7795837,1941.0,1941.0,1
342752119404001,004N027W02B001S,34.46444064,-119.6787457,1977.0,1978.0,2
342752120024601,005N030W32P001S,34.46443566,-120.047087,1954.0,1954.0,1
342752120040901,004N031W01A001S,34.4644354,-120.0701435,1962.0,1962.0,2
342754119463201,005N028W35R001S,34.46499684,-119.7765282,1978.0,1978.0,1
342755119450601,005N027W31P001S,34.46527515,-119.7526392,1975.0,1976.0,2
342755119474801,005N028W34Q001S,34.4652741,-119.7976395,1948.0,1948.0,2
342756120040301,005N030W31N003S,34.4655465,-120.0684768,1948.0,1948.0,1
342757120040301,005N030W31N004S,34.46582427,-120.0684768,1969.0,1969.0,1
342757120040501,005N030W31N001S,34.46582426,-120.0690324,1962.0,1962.0,2
342757120241201,004N034W02B001S,34.46582037,-120.4043257,1951.0,1951.0,1
342800119473501,005N028W34R001S,34.46666308,-119.7940284,1941.0,1942.0,14
342800120040501,005N030W31N002S,34.46665758,-120.0690324,1954.0,1954.0,1
342801119544801,005N029W33R001S,34.4669381,-119.9143069,1964.0,1964.0,2
342801120044401,005N031W36P001S,34.4669352,-120.0798662,1957.0,1964.0,8
342802119482001,005N028W34N001S,34.46721834,-119.8065285,1955.0,1959.0,44
342802119514601,005N029W36R001S,34.46721704,-119.863751,1949.0,1949.0,2
342802120034601,005N030W31P001S,34.46721318,-120.0637544,1969.0,1971.0,3
342803120245301,005N034W36N002S,34.46748687,-120.4157152,1968.0,1968.0,1
342804119541701,005N029W34P001S,34.4677716,-119.9056958,1964.0,1964.0,2
342807120040901,005N031W36J001S,34.46860196,-120.0701436,1967.0,1971.0,3
342810119554901,005N029W32J001S,34.46943767,-119.9312516,1964.0,1964.0,2
342810119581501,005N030W36K001S,34.46943674,-119.9718074,1962.0,1962.0,2
342812119462801,005N028W35J001S,34.46999679,-119.7754172,1971.0,1978.0,79
342812120040601,005N030W31M001S,34.4699908,-120.0693103,1967.0,1971.0,3
342813119465201,005N028W35K001S,34.4702744,-119.7820839,1941.0,1974.0,3
342813119580801,005N030W36J001S,34.47027009,-119.9698629,1952.0,1962.0,3
342813120043301,005N031W36K001S,34.4702685,-120.0768106,1963.0,1972.0,21
342814119512501,005N028W31M001S,34.47055044,-119.8579178,1948.0,1948.0,2
342815119524501,005N029W35J001S,34.4708277,-119.8801402,1959.0,1959.0,1
342815119524601,005N029W35J002S,34.4708277,-119.8804179,1954.0,1955.0,16
342816119503401,005N028W31J001S,34.4711063,-119.843751,1941.0,1941.0,1
342817119491001,005N028W33L002S,34.4713846,-119.8204176,1956.0,1959.0,42
342818119462301,005N028W36M001S,34.47166347,-119.7740284,1950.0,1950.0,1
342824120070601,005N031W34E001S,34.4733235,-120.1193123,1962.0,1962.0,2
342829119501901,005N028W32E001S,34.47471746,-119.8395844,1976.0,1976.0,1
342829119575001,005N029W31E001S,34.47471455,-119.964863,1962.0,1962.0,2
342830119465301,005N028W35Q001S,34.47499656,-119.7823619,1977.0,1977.0,1
342830119570901,005N029W31G001S,34.47499258,-119.953474,1948.0,1948.0,1
342833119541501,005N029W34B001S,34.475827,-119.9051405,1964.0,1964.0,2
342833119541502,005N029W34B002S,34.475827,-119.9051405,1964.0,1964.0,2
342833120070201,005N031W34D001S,34.47582347,-120.1182012,1954.0,1962.0,4
342834119451701,005N027W31D001S,34.47610828,-119.755695,1951.0,1951.0,1
342835120120501,005N032W35F001S,34.47637806,-120.2023712,1962.0,1988.0,34
342835120122501,005N032W35E001S,34.476378,-120.207927,1962.0,1967.0,46
342836120122701,005N032W34H001S,34.47665576,-120.2084826,1968.0,1978.0,122
342837119574301,005N029W31D001S,34.47693676,-119.9629186,1962.0,1962.0,2
342838119541401,005N029W34B004S,34.47721589,-119.9048627,1977.0,1977.0,2
342838119570801,005N029W31B001S,34.47721476,-119.9531964,1948.0,1964.0,3
342838119573501,005N029W31C001S,34.47721458,-119.9606964,1962.0,2015.0,88
342838120082501,005N031W32A001S,34.47721206,-120.1412577,1962.0,1962.0,2
342841119541901,005N029W34C001S,34.47804917,-119.9062516,1964.0,1964.0,2
342843120010902,005N030W33A002S,34.47860228,-120.0201419,1976.0,1976.0,1
342844119474401,005N028W34A001S,34.47888506,-119.7965287,1988.0,1993.0,6
342844119570901,005N029W31B002S,34.47888138,-119.9534742,1964.0,1964.0,2
342844120134701,005N032W33A001S,34.47887769,-120.2307058,1969.0,1971.0,3
342845120010701,005N030W28R001S,34.4791578,-120.0195863,1963.0,2018.0,84
342845120053801,005N031W35B001S,34.47915698,-120.094867,1962.0,1995.0,49
342847120010801,005N030W28R002S,34.47963889,-120.0195833,2004.0,2018.0,16
342848120151801,005N032W32D001S,34.47998849,-120.2559846,1971.0,1971.0,2
342850120040001,005N030W30N001S,34.48054615,-120.0676438,1962.0,1962.0,2
342850120040002,005N030W30N002S,34.48054615,-120.0676438,1962.0,2018.0,75
342856120134501,005N032W28R001S,34.48221096,-120.2301503,1966.0,1970.0,3
342857120082301,005N031W29R001S,34.4824897,-120.1407023,1970.0,1971.0,3
342900120021801,005N030W29J001S,34.48332417,-120.0393094,1974.0,1976.0,3
342915119593101,005N030W26F001S,34.48749135,-119.992919,1966.0,1966.0,1
342916120042801,005N031W25G002S,34.4877681,-120.075422,1962.0,1962.0,2
342919120042101,005N031W25H001S,34.48860144,-120.0734776,1962.0,1962.0,2
342920120034901,005N030W30F001S,34.4888793,-120.0645883,1957.0,1962.0,3
342922119542601,005N029W27F001S,34.48943778,-119.9081964,1977.0,1977.0,1
342922119543701,005N029W27M001S,34.4894377,-119.911252,1976.0,1976.0,1
342922120053701,005N031W26G001S,34.4894345,-120.0945895,1963.0,1978.0,29
342927120053701,005N031W26B001S,34.49082338,-120.0945896,1926.0,1926.0,1
342932120035201,005N030W30C001S,34.49221255,-120.0654218,1962.0,1962.0,2
342933120034101,005N030W30C002S,34.49249036,-120.0623661,1954.0,1966.0,2
342933120221901,005N033W30B001S,34.49248684,-120.3729356,1977.0,1977.0,2
342934120041201,005N031W25A001S,34.49276804,-120.0709776,1955.0,1966.0,2
342935120212101,005N033W29C001S,34.49304258,-120.3568236,1975.0,1977.0,2
342936120031301,005N030W30B001S,34.49332376,-120.054588,1962.0,1962.0,2
342940120140201,005N032W28B001S,34.49443288,-120.234873,1969.0,1971.0,3
342944120053501,005N031W23Q001S,34.4955455,-120.0940341,1962.0,1962.0,1
342951120184301,005N033W22R001S,34.49748746,-120.3129325,1977.0,1977.0,2
342953119570601,005N029W30H001S,34.4980476,-119.9526413,1964.0,1964.0,2
342956120035201,005N030W19M001S,34.49887906,-120.065422,1971.0,1971.0,2
343007119432901,005N027W20H001S,34.50194085,-119.725694,1974.0,1977.0,2
343008120035801,005N030W19E001S,34.50221229,-120.0670887,1962.0,2018.0,78
343027119492801,005N028W21D001S,34.5074948,-119.8254183,1964.0,1964.0,1
343036119492901,005N028W16N003S,34.5099947,-119.825696,1964.0,1968.0,3
343038119492201,005N028W16N002S,34.51055029,-119.8237516,1964.0,1968.0,3
343038119492601,005N028W16N001S,34.51055026,-119.8248627,1964.0,1964.0,2
343039120272501,005N034W16K001S,34.5108188,-120.4579402,1968.0,1971.0,3
343041119492801,005N028W16N004S,34.51138355,-119.8254182,1964.0,1964.0,1
343042119492501,005N028W16M001S,34.5116613,-119.8245849,1962.0,1964.0,3
343043119490701,005N028W16L002S,34.5119392,-119.8195849,1964.0,1964.0,1
343044119491301,005N028W16L001S,34.51221694,-119.8212515,1967.0,1968.0,3
343044119492601,005N028W16M002S,34.51221686,-119.8248627,1962.0,1964.0,3
343044119492701,005N028W16M003S,34.51221685,-119.8251405,1970.0,1971.0,3
343045119343101,005N026W14P001S,34.5124932,-119.5762399,1951.0,1951.0,1
343056119494601,005N028W17G002S,34.5155499,-119.8304182,1965.0,1965.0,1
343056119495401,005N028W17G006S,34.51554987,-119.8326405,1968.0,1971.0,3
343058119495101,005N028W17G003S,34.5161054,-119.8318071,1964.0,1964.0,1
343058119495201,005N028W17G005S,34.5161054,-119.8320849,1968.0,1971.0,3
343100119495001,005N028W17G001S,34.51666096,-119.8315293,1964.0,1964.0,1
343105119500001,005N028W17G004S,34.5180497,-119.8343071,1970.0,1970.0,1
343107120271801,005N034W16A001S,34.51859649,-120.4559957,1956.0,1956.0,2
343125120250501,005N034W11R001S,34.5235968,-120.4190494,1956.0,1968.0,3
343128120042001,005N031W12R001S,34.52443384,-120.0732003,1969.0,1971.0,3
343135120042101,005N031W12Q001S,34.5263782,-120.073478,1950.0,1950.0,2
343147120102701,005N032W12J001S,34.5297104,-120.1751489,1956.0,1956.0,2
343149120171501,005N033W12L001S,34.53026477,-120.2884872,1968.0,1968.0,2
343152120300401,005N034W07E001S,34.5310958,-120.5021093,1966.0,1966.0,2
343152120300402,005N034W07E002S,34.5310958,-120.5021093,1966.0,1966.0,2
343153120300901,005N034W07E003S,34.53137358,-120.5034982,1966.0,1966.0,2
343155120305301,005N035W12F001S,34.53192917,-120.5157209,1966.0,1966.0,1
343157120035501,005N030W07E001S,34.53248925,-120.0662556,1969.0,1971.0,3
343201120305001,005N035W12B001S,34.5335958,-120.5148876,1966.0,1966.0,2
343204120103601,005N032W12G001S,34.53443249,-120.177649,1968.0,1968.0,2
343217120233501,005N033W07D001S,34.53804126,-120.3940482,1964.0,1964.0,1
343229120302701,005N035W01J001S,34.54137345,-120.5084985,1966.0,1966.0,2
343230120113601,005N032W11A001S,34.54165436,-120.1943164,1952.0,1952.0,2
343230120113602,005N032W11A002S,34.54165436,-120.1943164,1952.0,1953.0,2
343238119515101,005N029W01H001S,34.54388134,-119.8651405,1969.0,1971.0,3
343241119471401,005N028W02F001S,34.54471624,-119.7881952,1967.0,1967.0,3
343241120233701,005N033W06M001S,34.54470779,-120.3946039,1967.0,1970.0,3
343242120305601,005N035W01F001S,34.5449845,-120.5165543,1966.0,1966.0,2
343245119463501,005N028W02H001S,34.5458275,-119.7773617,1970.0,1971.0,3
343245119473201,005N028W03H001S,34.54582719,-119.7931952,1970.0,1971.0,3
343246119485701,005N028W04G001S,34.54610447,-119.8168066,1968.0,1968.0,1
343246119520701,005N029W01G001S,34.54610338,-119.869585,1950.0,1950.0,2
343247119464001,005N028W02A001S,34.546383,-119.7787506,1962.0,1964.0,3
343247119464002,005N028W02A002S,34.546383,-119.7787506,1964.0,1964.0,2
343247119511001,005N028W06C001S,34.54638147,-119.8537515,1950.0,1950.0,2
343251119522201,005N029W01C001S,34.5474921,-119.8737517,1950.0,2018.0,54
343259119533301,005N029W02D001S,34.54971386,-119.893474,1950.0,1950.0,2
343307120113801,006N032W36R001S,34.55193186,-120.1948721,1964.0,1964.0,1
343309120113601,006N032W36R002S,34.5524874,-120.1943166,1969.0,1970.0,3
343309120113604,006N032W36R005S,34.5524874,-120.1943166,1969.0,1970.0,3
343313120114101,006N032W36J001S,34.55359848,-120.1957055,1964.0,1964.0,1
343322119504301,006N028W32J001S,34.55610346,-119.8462513,1971.0,1971.0,2
343323120363601,006N035W31M001S,34.55609576,-120.6104469,1936.0,1982.0,30
343324119541301,006N029W35L001S,34.5566578,-119.9045853,1959.0,1959.0,1
343325119524901,006N029W36J001S,34.55693606,-119.8812517,1967.0,1968.0,3
343330120114401,006N032W36G001S,34.55832057,-120.1965389,1955.0,1955.0,1
343330120310601,006N035W36M001S,34.55831767,-120.5193323,1966.0,1966.0,1
343342119515101,006N028W31B001S,34.5616584,-119.8651403,1964.0,1964.0,2
343343120242301,006N034W36C001S,34.56192956,-120.4073824,1971.0,1971.0,1
343344120300901,006N034W31E001S,34.56220646,-120.5034984,1966.0,1966.0,1
343348120313501,006N035W35A001S,34.5633176,-120.5273882,1966.0,1966.0,1
343349120241301,006N034W36B001S,34.5635962,-120.4046045,1971.0,1971.0,1
343352120271601,006N034W33A001S,34.56442907,-120.4554404,1963.0,1963.0,1
343357120320301,006N035W35C001S,34.5658176,-120.5351663,1966.0,1966.0,1
343358120115601,006N032W25Q001S,34.5660981,-120.1998725,1971.0,1971.0,3
343358120242901,006N034W25P001S,34.56609614,-120.4090492,1970.0,1970.0,1
343411120303701,006N035W25Q001S,34.56970637,-120.5112765,1966.0,1966.0,1
343416119514501,006N028W30H001S,34.5711025,-119.8634736,1960.0,1960.0,1
343420120112301,006N031W30E001S,34.57220916,-120.1907055,1955.0,1955.0,2
343420120242201,006N034W25K001S,34.57220715,-120.4071047,1971.0,1971.0,1
343426120040701,006N030W29E001S,34.57387699,-120.0695894,1933.0,1987.0,823
343426120380901,006N036W26G001S,34.5735955,-120.636559,1928.0,2018.0,63
343429120040601,006N030W29E002S,34.5747103,-120.0693117,1951.0,1959.0,213
343431120041701,006N030W30A001S,34.5752658,-120.0723673,1941.0,1956.0,13
343431120331601,006N035W27E001S,34.57526195,-120.5554449,1966.0,1966.0,1
343436120040401,006N030W29D001S,34.5766547,-120.068756,1951.0,1959.0,221
343436120382901,006N036W26E001S,34.576651,-120.6421149,1940.0,1997.0,29
343439120040501,006N030W29D002S,34.577488,-120.0690339,1951.0,1952.0,14
343439120040502,006N030W29D003S,34.577488,-120.0690339,1954.0,1969.0,307
343440120045301,006N030W30C001S,34.57776565,-120.0823678,1938.0,1942.0,58
343441120043901,006N030W30B001S,34.57804345,-120.0784787,1941.0,1961.0,17
343442119365101,006N026W27D001S,34.5783243,-119.6151306,1969.0,1969.0,1
343442120243401,006N034W25C001S,34.5783181,-120.4104383,1971.0,1971.0,1
343442120340501,006N035W28C001S,34.57831749,-120.5690565,1966.0,1966.0,1
343443119365301,006N026W28A001S,34.57860208,-119.6156862,1969.0,1969.0,1
343444120343601,006N035W29A001S,34.57887306,-120.577668,1966.0,1966.0,1
343445120081201,006N031W10M001S,34.57915395,-120.1376479,1977.0,1977.0,2
343445120382601,006N036W26C001S,34.5788732,-120.6410038,1966.0,2018.0,54
343450120040701,006N030W20N001S,34.58054347,-120.0695895,1951.0,1960.0,219
343450120043001,006N030W19Q004S,34.5805434,-120.0759786,1965.0,1968.0,3
343450120043901,006N030W19Q005S,34.58054339,-120.0784787,1965.0,1968.0,3
343450120044401,006N030W19Q002S,34.58054337,-120.0798677,1953.0,1987.0,296
343452120040801,006N030W20N002S,34.581099,-120.0698673,1951.0,1959.0,182
343452120071401,006N031W23N001S,34.5810985,-120.121536,1953.0,1967.0,140
343454119533601,006N029W24M001S,34.5816571,-119.8943073,1960.0,1960.0,1
343454120045301,006N030W19P001S,34.5816544,-120.0823678,1949.0,1959.0,21
343455120033101,006N030W20Q001S,34.5819324,-120.059589,1949.0,1959.0,44
343457120031401,006N030W20J001S,34.582488,-120.0548667,1953.0,1959.0,131
343457120051301,006N030W19M001S,34.58248769,-120.0879236,1953.0,1957.0,88
343458120054101,006N031W24K001S,34.58276538,-120.0957017,1933.0,1987.0,257
343458120072301,006N031W23M001S,34.5827651,-120.1240362,1946.0,1969.0,44
343500120352301,006N035W20P001S,34.58331745,-120.590724,1966.0,1966.0,1
343500120352302,006N035W20P002S,34.58331745,-120.590724,1966.0,1966.0,1
343501120081401,006N031W22M001S,34.58359827,-120.1382035,1953.0,1956.0,7
343501120240601,006N034W24R001S,34.58359587,-120.4026601,1971.0,1971.0,1
343502120002901,006N030W23K001S,34.5838773,-120.0090315,1950.0,1959.0,15
343502120053301,006N031W24J002S,34.58387648,-120.0934794,1968.0,1968.0,2
343502120054401,006N031W24K002S,34.58387645,-120.096535,1950.0,1959.0,31
343502120060501,006N031W24L001S,34.5838764,-120.1023687,1953.0,1969.0,235
343502120073101,006N031W22J001S,34.58387616,-120.1262585,1957.0,1958.0,4
343503120083301,006N031W21J001S,34.58415376,-120.1434815,1954.0,1956.0,8
343503120083501,006N031W21J002S,34.58415376,-120.144037,1956.0,1958.0,4
343504120053201,006N031W24J001S,34.584432,-120.0932016,1953.0,1969.0,220
343504120061801,006N031W24M001S,34.5844319,-120.1059799,1947.0,1947.0,1
