agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd
USGS,11140000,245,1962-02-16,,Yes,UNK,USGS,10.82,420.0,Fair,,,,NONE
USGS,11140000,246,1962-02-20,,Yes,UNK,USGS,10.0,676.0,Fair,,,,NONE
USGS,11140000,247,1962-02-23,,Yes,UNK,USGS,4.2,269.0,Fair,,,,NONE
USGS,11140000,259,1965-04-09,,Yes,UNK,USGS,4.89,104.0,Good,,,,NONE
USGS,11140000,260,1965-04-09,,Yes,UNK,USGS,5.06,163.0,Good,,,,NONE
USGS,11140000,261,1965-04-10,,Yes,UNK,USGS,4.7,295.0,Poor,,,,NONE
USGS,11140000,264,1965-04-19,,Yes,UNK,USGS,3.86,136.0,Good,,,,NONE
USGS,11140000,269,1965-12-30,,Yes,UNK,USGS,7.03,1170.0,Fair,,,,NONE
USGS,11140000,270,1965-12-31,,Yes,UNK,USGS,6.18,423.0,Unspecified,,,,NONE
USGS,11140000,287,1966-12-06,,Yes,UNK,USGS,13.5,22600.0,Unspecified,,,,NONE
USGS,11140000,288,1966-12-07,,Yes,UNK,USGS,6.56,2140.0,Unspecified,,,,NONE
USGS,11140000,300,1967-03-15,,Yes,UNK,USGS,5.09,1030.0,Good,,,,NONE
USGS,11140000,321,1968-03-08,,Yes,UNK,USGS,7.06,1270.0,Unspecified,,,,NONE
USGS,11140000,322,1968-03-08,,Yes,UNK,USGS,5.6,615.0,Unspecified,,,,NONE
USGS,11140000,326,1969-01-21,,Yes,UNK,USGS,8.48,5480.0,Unspecified,,,,NONE
USGS,11140000,327,1969-01-22,,Yes,UNK,USGS,6.5,1480.0,Unspecified,,,,NONE
USGS,11140000,328,1969-01-23,,Yes,UNK,USGS,5.49,317.0,Unspecified,,,,NONE
USGS,11140000,329,1969-01-24,,Yes,UNK,USGS,5.42,196.0,Unspecified,,,,NONE
USGS,11140000,330,1969-01-26,,Yes,UNK,USGS,9.9,14000.0,Unspecified,,,,NONE
USGS,11140000,331,1969-01-29,,Yes,UNK,USGS,7.04,1070.0,Unspecified,,,,NONE
USGS,11140000,332,1969-01-31,,Yes,UNK,USGS,6.76,313.0,Unspecified,,,,NONE
USGS,11140000,333,1969-02-05,,Yes,UNK,USGS,6.77,424.0,Unspecified,,,,NONE
USGS,11140000,334,1969-02-06,,Yes,UNK,USGS,8.48,2970.0,Unspecified,,,,NONE
USGS,11140000,335,1969-02-06,,Yes,UNK,USGS,8.1,2060.0,Unspecified,,,,NONE
USGS,11140000,336,1969-02-08,,Yes,UNK,USGS,7.38,1880.0,Unspecified,,,,NONE
USGS,11140000,337,1969-02-13,,Yes,UNK,USGS,7.76,486.0,Unspecified,,,,NONE
USGS,11140000,338,1969-02-17,,Yes,UNK,USGS,7.75,425.0,Unspecified,,,,NONE
USGS,11140000,339,1969-02-25,,Yes,UNK,USGS,10.36,11900.0,Unspecified,,,,NONE
USGS,11140000,340,1969-02-27,,Yes,UNK,USGS,9.3,3120.0,Unspecified,,,,NONE
USGS,11140000,341,1969-03-04,,Yes,UNK,USGS,8.95,1850.0,Unspecified,,,,NONE
USGS,11140000,342,1969-03-13,,Yes,UNK,USGS,8.34,558.0,Unspecified,,,,NONE
USGS,11140000,343,1969-03-21,,Yes,UNK,USGS,8.3,458.0,Unspecified,,,,NONE
USGS,11140000,347,1969-03-24,,Yes,UNK,USGS,9.2,178.0,Unspecified,,,,NONE
USGS,11140000,344,1969-03-26,,Yes,UNK,USGS,8.18,353.0,Unspecified,,,,NONE
USGS,11140000,345,1969-04-10,,Yes,UNK,USGS,8.19,287.0,Unspecified,,,,NONE
USGS,11140000,346,1969-04-15,,Yes,UNK,USGS,8.15,270.0,Unspecified,,,,NONE
USGS,11140000,348,1969-05-05 23:00:00,PST,Yes,UNK,USGS,8.92,112.0,Unspecified,,,,NONE
USGS,11140000,349,1969-05-12 23:00:00,PST,Yes,UNK,USGS,8.98,118.0,Unspecified,,,,NONE
USGS,11140000,354,1970-03-01,,Yes,UNK,USGS,8.11,710.0,Unspecified,,,,NONE
USGS,11140000,355,1970-03-02,,Yes,UNK,USGS,5.8,379.0,Unspecified,,,,NONE
USGS,11140000,356,1970-03-05,,Yes,UNK,USGS,5.71,356.0,Unspecified,,,,NONE
USGS,11140000,362,1970-12-22,,Yes,UNK,USGS,4.27,262.0,Unspecified,,,,NONE
USGS,11140000,366,1971-12-26,,Yes,UNK,USGS,4.38,192.0,Unspecified,,,,NONE
USGS,11140000,367,1971-12-26,,Yes,UNK,USGS,4.01,135.0,Unspecified,,,,NONE
USGS,11140000,368,1971-12-27,,Yes,UNK,USGS,5.27,566.0,Unspecified,,,,NONE
USGS,11140000,372,1973-02-07,,Yes,UNK,USGS,4.33,616.0,Good,,,,NONE
USGS,11140000,374,1973-02-12,,Yes,UNK,USGS,5.63,1130.0,Unspecified,,,,NONE
USGS,11140000,381,1974-01-07,,Yes,UNK,USGS,5.51,625.0,Fair,,,,NONE
USGS,11140000,387,1975-03-07,,Yes,UNK,USGS,4.59,306.0,Good,,,,NONE
USGS,11140000,388,1975-03-11,,Yes,UNK,USGS,4.26,192.0,Good,,,,NONE
USGS,11140000,404,1978-01-15,,Yes,JS,USGS,6.46,1900.0,Fair,-0.12,0.6,,NONE
USGS,11140000,405,1978-01-20,,Yes,JS,USGS,3.86,191.0,Good,-0.01,0.9,,NONE
USGS,11140000,406,1978-02-08,,Yes,JS,USGS,4.43,275.0,Good,-0.03,0.7,,NONE
USGS,11140000,407,1978-02-09,,Yes,JS,USGS,7.28,3500.0,Fair,-0.1,0.9,,NONE
USGS,11140000,408,1978-02-11,,Yes,JS,USGS,4.95,2190.0,Fair,-0.04,1.1,,NONE
USGS,11140000,409,1978-02-13,,Yes,JM,USGS,5.72,2430.0,Fair,0.06,1.1,,NONE
USGS,11140000,1,1978-02-18,,Yes,JS,USGS,4.2,278.0,Good,0.0,0.5,,NONE
USGS,11140000,411,1978-02-23,,Yes,JS,USGS,4.12,160.0,Good,-0.01,1.0,,NONE
USGS,11140000,413,1978-03-03,,Yes,JS,USGS,5.04,548.0,Good,-0.04,0.8,,NONE
USGS,11140000,414,1978-03-04,,Yes,JS,USGS,10.53,21600.0,Poor,0.05,1.5,,NONE
USGS,11140000,415,1978-03-15,,Yes,JS,USGS,6.18,468.0,Fair,0.0,1.0,,NONE
USGS,11140000,416,1978-03-28,,Yes,JS,USGS,5.55,101.0,Good,0.01,0.9,,NONE
USGS,11140000,424,1979-02-14,,Yes,JS,USGS,6.6,1800.0,Good,0.0,1.1,,NONE
USGS,11140000,426,1979-02-21,,Yes,JS,USGS,5.74,270.0,Good,0.07,1.0,,NONE
USGS,11140000,427,1979-02-23,,Yes,JS,USGS,5.89,334.0,Good,0.01,0.9,,NONE
USGS,11140000,431,1979-03-28,,Yes,JS,USGS,6.53,2060.0,Fair,-0.09,1.0,,NONE
USGS,11140000,432,1979-04-04,,Yes,JS,USGS,5.2,209.0,Good,-0.03,0.7,,NONE
USGS,11140600,43,1976-02-10,,Yes,JS,USGS,1.92,16.8,Good,-0.1,0.6,,NONE
USGS,11140600,53A,1976-09-29,,Yes,JS,USGS,2.8,27.5,Poor,0.18,0.3,,NONE
USGS,11140600,72,1977-12-28,,Yes,JS,USGS,1.9,13.7,Fair,-0.05,0.3,,NONE
USGS,11140600,77,1978-02-08,,Yes,JS,USGS,1.76,11.9,Fair,0.05,0.4,,NONE
